,Maxi Prin Strs,Mini Prin Strs,Sa,Sm,Sn',Sn,b,b',N',N,XGBOOST
261,-44601.5,-289734.5,122620.75,-167113.75,220.88651315789474,555.1300903208512,-0.8362601238366523,-1.1958001720949345,1.460868658739082,0.6355620136226814,638449.9
262,-44493.0,-289599.0,122607.25,-166991.75,220.72598684210527,555.4726552778138,-0.8362441849946722,-1.1958229640859876,1.461770145467931,0.6350878445408438,632105.56
263,-44384.5,-289463.5,122593.75,-166869.75,220.5654605263158,555.8157188685183,-0.8362282443976066,-1.1958457594557448,1.4626729443908375,0.6346136183648605,632105.56
264,-44276.0,-289328.0,122580.25,-166747.75,220.4049342105263,556.1592821824662,-0.8362123020450688,-1.1958685582050952,1.463577058374911,0.6341393351425497,632105.56
265,-44167.5,-289192.5,122566.75,-166625.75,220.24440789473684,556.5033463123355,-0.8361963579366722,-1.1958913603349288,1.4644824902956197,0.6336649949218423,632105.56
266,-44059.0,-289057.0,122553.25,-166503.75,220.08388157894737,556.8479123539918,-0.8361804120720302,-1.1959141658461356,1.4653892430368205,0.6331905977507826,632105.56
267,-43950.5,-288921.5,122539.75,-166381.75,219.9233552631579,557.1929814065007,-0.8361644644507554,-1.195936974739607,1.4662973194907913,0.6327161436775269,631948.6
268,-43842.0,-288786.0,122526.25,-166259.75,219.76282894736843,557.5385545721389,-0.8361485150724612,-1.1959597870162326,1.4672067225582601,0.6322416327503466,631948.6
269,-43733.5,-288650.5,122512.75,-166137.75,219.60230263157894,557.884632956406,-0.83613256393676,-1.1959826026769051,1.4681174551484368,0.6317670650176249,631948.6
270,-43625.0,-288515.0,122499.25,-166015.75,219.44177631578947,558.2312176680363,-0.8361166110432646,-1.1960054217225153,1.4690295201790429,0.6312924405278608,631659.5
271,-43516.5,-288379.5,122485.75,-165893.75,219.28125,558.578309819011,-0.8361006563915876,-1.1960282441539554,1.4699429205763448,0.630817759329666,631659.5
272,-43408.0,-288244.0,122472.25,-165771.75,219.12072368421053,558.9259105245696,-0.8360846999813415,-1.1960510699721172,1.4708576592751832,0.6303430214717674,629780.94
273,-43299.5,-288108.5,122458.75,-165649.75,218.96019736842106,559.2740209032223,-0.8360687418121384,-1.1960738991778936,1.471773739219006,0.6298682270030058,629780.94
274,-43191.0,-287973.0,122445.25,-165527.75,218.79967105263157,559.6226420767615,-0.8360527818835904,-1.1960967317721778,1.4726911633598987,0.6293933759723376,629780.94
275,-43082.5,-287837.5,122431.75,-165405.75,218.6391447368421,559.9717751702743,-0.8360368201953099,-1.1961195677558627,1.4736099346586167,0.6289184684288336,629780.94
276,-42974.0,-287702.0,122418.25,-165283.75,218.47861842105263,560.3214213121541,-0.8360208567469083,-1.1961424071298423,1.4745300560846162,0.6284435044216807,629639.3
277,-42865.5,-287566.5,122404.75,-165161.75,218.31809210526316,560.6715816341136,-0.8360048915379978,-1.1961652498950102,1.4754515306160885,0.6279684840001808,629639.3
278,-42757.0,-287431.0,122391.25,-165039.75,218.1575657894737,561.022257271196,-0.8359889245681901,-1.1961880960522604,1.4763743612399896,0.6274934072137518,629639.3
279,-42648.5,-287295.5,122377.75,-164917.75,217.9970394736842,561.3734493617882,-0.8359729558370962,-1.1962109456024883,1.4772985509520742,0.6270182741119273,629639.3
280,-42540.0,-287160.0,122364.25,-164795.75,217.83651315789473,561.725159047632,-0.8359569853443279,-1.1962337985465883,1.4782241027569263,0.6265430847443582,629639.3
281,-42431.5,-287024.5,122350.75,-164673.75,217.67598684210526,562.0773874738377,-0.8359410130894964,-1.1962566548854559,1.479151019667994,0.6260678391608107,622483.56
282,-42323.0,-286889.0,122337.25,-164551.75,217.5154605263158,562.4301357888958,-0.8359250390722128,-1.1962795146199865,1.4800793047076204,0.6255925374111686,622483.56
283,-42214.5,-286753.5,122323.75,-164429.75,217.35493421052632,562.7834051446896,-0.8359090632920881,-1.1963023777510764,1.4810089609070778,0.6251171795454326,622483.56
284,-42106.0,-286618.0,122310.25,-164307.75,217.19440789473686,563.1371966965079,-0.8358930857487331,-1.1963252442796217,1.4819399913065996,0.6246417656137202,622483.56
285,-41997.5,-286482.5,122296.75,-164185.75,217.03388157894736,563.4915116030573,-0.8358771064417587,-1.1963481142065193,1.482872398955414,0.624166295666267,622483.56
286,-41889.0,-286347.0,122283.25,-164063.75,216.8733552631579,563.8463510264753,-0.8358611253707753,-1.196370987532666,1.4838061869117771,0.6236907697534262,622483.56
287,-41780.5,-286211.5,122269.75,-163941.75,216.71282894736842,564.2017161323422,-0.8358451425353937,-1.196393864258959,1.4847413582430058,0.6232151879256693,622483.56
288,-41672.0,-286076.0,122256.25,-163819.75,216.55230263157895,564.5576080896951,-0.8358291579352239,-1.196416744386296,1.4856779160255136,0.6227395502335852,622319.7
289,-41563.5,-285940.5,122242.75,-163697.75,216.39177631578949,564.9140280710395,-0.8358131715698764,-1.1964396279155753,1.4866158633448407,0.6222638567278822,622319.7
290,-41455.0,-285805.0,122229.25,-163575.75,216.23125,565.270977252363,-0.8357971834389613,-1.1964625148476953,1.487555203295692,0.6217881074593868,621770.9
291,-41346.5,-285669.5,122215.75,-163453.75,216.07072368421052,565.6284568131475,-0.8357811935420882,-1.1964854051835543,1.4884959389819672,0.6213123024790451,621552.06
292,-41238.0,-285534.0,122202.25,-163331.75,215.91019736842105,565.9864679363832,-0.8357652018788675,-1.1965082989240512,1.4894380735167978,0.6208364418379219,621552.06
293,-41129.5,-285398.5,122188.75,-163209.75,215.74967105263158,566.3450118085806,-0.8357492084489087,-1.1965311960700857,1.4903816100225804,0.6203605255872017,621144.9
294,-41021.0,-285263.0,122175.25,-163087.75,215.58914473684212,566.7040896197842,-0.835733213251821,-1.1965540966225576,1.491326551631011,0.6198845537781889,621144.9
295,-40912.5,-285127.5,122161.75,-162965.75,215.42861842105262,567.0637025635858,-0.8357172162872143,-1.1965770005823668,1.4922729014831206,0.6194085264623074,621144.9
296,-40804.0,-284992.0,122148.25,-162843.75,215.26809210526315,567.423851837137,-0.8357012175546977,-1.1965999079504137,1.4932206627293079,0.6189324436911023,620978.25
297,-40695.5,-284856.5,122134.75,-162721.75,215.10756578947368,567.7845386411633,-0.8356852170538807,-1.196622818727599,1.4941698385293771,0.6184563055162384,620978.25
298,-40587.0,-284721.0,122121.25,-162599.75,214.9470394736842,568.145764179977,-0.835669214784372,-1.1966457329148237,1.4951204320525713,0.6179801119895018,620978.25
299,-40478.5,-284585.5,122107.75,-162477.75,214.78651315789475,568.5075296614907,-0.8356532107457807,-1.1966686505129893,1.4960724464776072,0.6175038631627993,620978.25
300,-40370.0,-284450.0,122094.25,-162355.75,214.62598684210528,568.8698362972306,-0.8356372049377156,-1.1966915715229973,1.497025884992712,0.6170275590881592,620978.25
301,-40261.5,-284314.5,122080.75,-162233.75,214.46546052631578,569.2326853023505,-0.8356211973597854,-1.1967144959457505,1.4979807507956593,0.6165511998177309,613833.0
302,-40153.0,-284179.0,122067.25,-162111.75,214.3049342105263,569.5960778956448,-0.8356051880115986,-1.1967374237821506,1.4989370470938022,0.6160747854037865,613833.0
303,-40044.5,-284043.5,122053.75,-161989.75,214.14440789473684,569.9600152995627,-0.8355891768927637,-1.1967603550331003,1.4998947771041122,0.6155983158987193,613833.0
304,-39936.0,-283908.0,122040.25,-161867.75,213.98388157894738,570.3244987402211,-0.8355731640028887,-1.1967832896995036,1.5008539440532134,0.6151217913550451,613833.0
305,-39827.5,-283772.5,122026.75,-161745.75,213.8233552631579,570.6895294474195,-0.8355571493415821,-1.196806227782263,1.50181455117742,0.6146452118254025,613833.0
306,-39719.0,-283637.0,122013.25,-161623.75,213.6628289473684,571.0551086546529,-0.8355411329084519,-1.196829169282283,1.5027766017227708,0.6141685773625534,613535.3
307,-39610.5,-283501.5,121999.75,-161501.75,213.50230263157894,571.4212375991261,-0.8355251147031058,-1.196852114200467,1.5037400989450687,0.6136918880193816,613359.1
308,-39502.0,-283366.0,121986.25,-161379.75,213.34177631578947,571.7879175217674,-0.8355090947251516,-1.1968750625377205,1.5047050461099143,0.6132151438488952,613359.1
309,-39393.5,-283230.5,121972.75,-161257.75,213.18125,572.1551496672432,-0.8354930729741971,-1.1968980142949472,1.5056714464927454,0.6127383449042254,613359.1
310,-39285.0,-283095.0,121959.25,-161135.75,213.02072368421054,572.5229352839713,-0.8354770494498497,-1.1969209694730532,1.5066393033788716,0.6122614912386279,613359.1
311,-39176.5,-282959.5,121945.75,-161013.75,212.86019736842104,572.8912756241356,-0.8354610241517167,-1.1969439280729433,1.5076086200635146,0.611784582905482,611660.1
312,-39068.0,-282824.0,121932.25,-160891.75,212.69967105263157,573.2601719437,-0.8354449970794053,-1.1969668900955241,1.5085793998518422,0.6113076199582913,611660.1
313,-38959.5,-282688.5,121918.75,-160769.75,212.5391447368421,573.629625502423,-0.835428968232523,-1.196989855541701,1.509551646059008,0.6108306024506849,611660.1
314,-38851.0,-282553.0,121905.25,-160647.75,212.37861842105264,573.9996375638716,-0.8354129376106765,-1.197012824412381,1.5105253620101884,0.610353530436416,611660.1
315,-38742.5,-282417.5,121891.75,-160525.75,212.21809210526317,574.3702093954363,-0.8353969052134725,-1.1970357967084708,1.5115005510406219,0.6098764039693635,608342.06
316,-38634.0,-282282.0,121878.25,-160403.75,212.05756578947367,574.7413422683451,-0.835380871040518,-1.1970587724308779,1.512477216495645,0.6093992231035311,608342.06
317,-38525.5,-282146.5,121864.75,-160281.75,211.8970394736842,575.1130374576779,-0.8353648350914195,-1.1970817515805097,1.5134553617307314,0.6089219878930493,608342.06
318,-38417.0,-282011.0,121851.25,-160159.75,211.73651315789473,575.4852962423817,-0.8353487973657834,-1.197104734158274,1.5144349901115306,0.6084446983921739,608342.06
319,-38308.5,-281875.5,121837.75,-160037.75,211.57598684210527,575.8581199052848,-0.835332757863216,-1.1971277201650792,1.5154161050139072,0.6079673546552867,608342.06
320,-38200.0,-281740.0,121824.25,-159915.75,211.4154605263158,576.2315097331116,-0.8353167165833236,-1.1971507096018341,1.5163987098239777,0.6074899567368969,607455.44
321,-38091.5,-281604.5,121810.75,-159793.75,211.25493421052633,576.6054670164975,-0.8353006735257124,-1.197173702469447,1.5173828079381513,0.6070125046916403,606994.44
322,-37983.0,-281469.0,121797.25,-159671.75,211.09440789473683,576.9799930500042,-0.835284628689988,-1.197196698768828,1.5183684027631688,0.6065349985742787,606856.4
323,-37874.5,-281333.5,121783.75,-159549.75,210.93388157894736,577.3550891321332,-0.8352685820757566,-1.197219698500886,1.51935549771614,0.606057438439703,606856.4
324,-37766.0,-281198.0,121770.25,-159427.75,210.7733552631579,577.7307565653429,-0.8352525336826235,-1.1972427016665317,1.5203440962245864,0.6055798243429305,606856.4
325,-37657.5,-281062.5,121756.75,-159305.75,210.61282894736843,578.1069966560616,-0.8352364835101944,-1.197265708266675,1.521334201726478,0.6051021563391067,605477.1
326,-37549.0,-280927.0,121743.25,-159183.75,210.45230263157896,578.4838107147043,-0.8352204315580748,-1.1972887183022267,1.5223258176702745,0.6046244344835056,605477.1
327,-37440.5,-280791.5,121729.75,-159061.75,210.29177631578946,578.861200055687,-0.8352043778258698,-1.1973117317740978,1.523318947514966,0.604146658831529,604989.2
328,-37332.0,-280656.0,121716.25,-158939.75,210.13125,579.2391659974421,-0.8351883223131847,-1.1973347486831993,1.5243135947301107,0.6036688294387085,604760.3
329,-37223.5,-280520.5,121702.75,-158817.75,209.97072368421053,579.6177098624338,-0.8351722650196245,-1.1973577690304436,1.5253097627958785,0.6031909463607035,604760.3
330,-37115.0,-280385.0,121689.25,-158695.75,209.81019736842106,579.9968329771739,-0.8351562059447939,-1.1973807928167426,1.526307455203089,0.6027130096533033,604760.3
331,-37006.5,-280249.5,121675.75,-158573.75,209.6496710526316,580.3765366722367,-0.835140145088298,-1.197403820043008,1.5273066754532545,0.602235019372427,604760.3
332,-36898.0,-280114.0,121662.25,-158451.75,209.4891447368421,580.756822282275,-0.8351240824497412,-1.1974268507101533,1.5283074270586186,0.6017569755741227,604760.3
333,-36789.5,-279978.5,121648.75,-158329.75,209.32861842105262,581.1376911460355,-0.835108018028728,-1.1974498848190913,1.5293097135421987,0.6012788783145696,604760.3
334,-36681.0,-279843.0,121635.25,-158207.75,209.16809210526316,581.5191446063745,-0.8350919518248628,-1.1974729223707354,1.5303135384378277,0.6008007276500769,597968.56
335,-36572.5,-279707.5,121621.75,-158085.75,209.0075657894737,581.9011840102742,-0.8350758838377499,-1.1974959633659998,1.5313189052901952,0.6003225236370838,597968.56
336,-36464.0,-279572.0,121608.25,-157963.75,208.84703947368422,582.2838107088573,-0.8350598140669933,-1.197519007805798,1.5323258176548877,0.599844266332162,597968.56
337,-36355.5,-279436.5,121594.75,-157841.75,208.68651315789472,582.6670260574049,-0.8350437425121968,-1.1975420556910452,1.533334279098434,0.5993659557920126,597968.56
338,-36247.0,-279301.0,121581.25,-157719.75,208.52598684210525,583.0508314153701,-0.8350276691729646,-1.1975651070226556,1.5343442931983424,0.5988875920734699,597968.56
339,-36138.5,-279165.5,121567.75,-157597.75,208.3654605263158,583.4352281463964,-0.8350115940489001,-1.1975881618015447,1.5353558635431483,0.5984091752334988,597968.56
340,-36030.0,-279030.0,121554.25,-157475.75,208.20493421052632,583.8202176183321,-0.8349955171396071,-1.197611220028628,1.536368993732453,0.5979307053291969,597294.5
341,-35921.5,-278894.5,121540.75,-157353.75,208.04440789473685,584.2058012032477,-0.8349794384446888,-1.1976342817048213,1.5373836873769675,0.597452182417794,597294.5
342,-35813.0,-278759.0,121527.25,-157231.75,207.88388157894738,584.5919802774512,-0.8349633579637488,-1.197657346831041,1.5383999480985557,0.5969736065566527,597294.5
343,-35704.5,-278623.5,121513.75,-157109.75,207.72335526315788,584.9787562215054,-0.8349472756963899,-1.1976804154082035,1.5394177795302773,0.5964949778032682,597294.5
344,-35596.0,-278488.0,121500.25,-156987.75,207.56282894736842,585.3661304202437,-0.8349311916422155,-1.1977034874372254,1.540437185316431,0.5960162962152693,597294.5
345,-35487.5,-278352.5,121486.75,-156865.75,207.40230263157895,585.754104262787,-0.8349151058008283,-1.1977265629190248,1.5414581691125973,0.5955375618504184,597294.5
346,-35379.0,-278217.0,121473.25,-156743.75,207.24177631578948,586.14267914256,-0.8348990181718312,-1.1977496418545186,1.5424807345856844,0.5950587747666113,597294.5
347,-35270.5,-278081.5,121459.75,-156621.75,207.08125,586.5318564573084,-0.8348829287548267,-1.197772724244625,1.5435048854139695,0.5945799350218782,597294.5
348,-35162.0,-277946.0,121446.25,-156499.75,206.92072368421051,586.9216376091149,-0.8348668375494174,-1.1977958100902626,1.5445306252871445,0.5941010426743834,590101.06
349,-35053.5,-277810.5,121432.75,-156377.75,206.76019736842105,587.3120240044166,-0.8348507445552056,-1.1978188993923498,1.5455579579063594,0.5936220977824263,590101.06
350,-34945.0,-277675.0,121419.25,-156255.75,206.59967105263158,587.7030170540216,-0.8348346497717937,-1.1978419921518053,1.5465868869842674,0.5931431004044413,590101.06
351,-34836.5,-277539.5,121405.75,-156133.75,206.4391447368421,588.0946181731267,-0.8348185531987836,-1.197865088369549,1.5476174162450702,0.5926640505989975,590101.06
352,-34728.0,-277404.0,121392.25,-156011.75,206.27861842105264,588.4868287813333,-0.8348024548357775,-1.1978881880465004,1.5486495494245613,0.5921849484248001,590101.06
353,-34619.5,-277268.5,121378.75,-155889.75,206.11809210526314,588.8796503026657,-0.8347863546823772,-1.1979112911835794,1.549683290270173,0.5917057939406897,590101.06
354,-34511.0,-277133.0,121365.25,-155767.75,205.95756578947368,589.2730841655873,-0.8347702527381842,-1.197934397781707,1.5507186425410193,0.5912265872056436,590101.06
355,-34402.5,-276997.5,121351.75,-155645.75,205.7970394736842,589.6671318030187,-0.8347541490028003,-1.1979575078418032,1.551755610007944,0.5907473282787754,589729.44
356,-34294.0,-276862.0,121338.25,-155523.75,205.63651315789474,590.061794652355,-0.8347380434758271,-1.1979806213647894,1.5527941964535659,0.5902680172193352,589729.44
357,-34185.5,-276726.5,121324.75,-155401.75,205.47598684210527,590.457074155483,-0.8347219361568655,-1.1980037383515874,1.553834405672324,0.5897886540867098,589446.56
358,-34077.0,-276591.0,121311.25,-155279.75,205.3154605263158,590.8529717587986,-0.834705827045517,-1.1980268588031187,1.5548762414705226,0.5893092389404246,589039.4
359,-33968.5,-276455.5,121297.75,-155157.75,205.1549342105263,591.2494889132252,-0.8346897161413824,-1.1980499827203055,1.555919707666382,0.5888297718401413,588801.44
360,-33860.0,-276320.0,121284.25,-155035.75,204.99440789473684,591.6466270742302,-0.8346736034440629,-1.1980731101040705,1.5569648080900795,0.5883502528456604,588353.56
361,-33751.5,-276184.5,121270.75,-154913.75,204.83388157894737,592.0443877018444,-0.8346574889531593,-1.198096240955336,1.558011546583801,0.5878706820169204,588218.9
362,-33643.0,-276049.0,121257.25,-154791.75,204.6733552631579,592.4427722606785,-0.8346413726682719,-1.1981193752750259,1.5590599270017853,0.5873910594139979,587010.9
363,-33534.5,-275913.5,121243.75,-154669.75,204.51282894736843,592.8417822199418,-0.8346252545890014,-1.1981425130640635,1.5601099532103733,0.5869113850971089,587010.9
364,-33426.0,-275778.0,121230.25,-154547.75,204.35230263157894,593.24141905346,-0.8346091347149482,-1.1981656543233727,1.5611616290880528,0.5864316591266088,586862.56
365,-33317.5,-275642.5,121216.75,-154425.75,204.19177631578947,593.6416842396934,-0.8345930130457125,-1.1981887990538782,1.562214958525509,0.5859518815629915,586601.25
366,-33209.0,-275507.0,121203.25,-154303.75,204.03125,594.0425792617552,-0.8345768895808946,-1.198211947256504,1.5632699454256718,0.5854720524668915,586323.7
367,-33100.5,-275371.5,121189.75,-154181.75,203.87072368421053,594.4441056074298,-0.8345607643200943,-1.1982350989321753,1.5643265937037627,0.5849921718990831,586323.7
368,-32992.0,-275236.0,121176.25,-154059.75,203.71019736842106,594.8462647691913,-0.8345446372629115,-1.1982582540818174,1.5653849072873456,0.5845122399204806,586323.7
369,-32883.5,-275100.5,121162.75,-153937.75,203.54967105263157,595.2490582442214,-0.8345285084089459,-1.1982814127063564,1.5664448901163721,0.5840322565921399,586323.7
370,-32775.0,-274965.0,121149.25,-153815.75,203.3891447368421,595.6524875344289,-0.834512377757797,-1.1983045748067178,1.567506546143234,0.5835522219752568,586323.7
371,-32666.5,-274829.5,121135.75,-153693.75,203.22861842105263,596.0565541464678,-0.8344962453090644,-1.1983277403838282,1.56856987933281,0.5830721361311694,586323.7
372,-32558.0,-274694.0,121122.25,-153571.75,203.06809210526316,596.4612595917561,-0.8344801110623474,-1.1983509094386144,1.569634893662516,0.5825919991213565,580391.7
373,-32449.5,-274558.5,121108.75,-153449.75,202.9075657894737,596.8666053864947,-0.8344639750172451,-1.1983740819720035,1.5707015931223545,0.5821118110074395,580391.7
374,-32341.0,-274423.0,121095.25,-153327.75,202.7470394736842,597.2725930516865,-0.8344478371733566,-1.198397257984923,1.5717699817149644,0.5816315718511818,580391.7
375,-32232.5,-274287.5,121081.75,-153205.75,202.58651315789473,597.6792241131551,-0.8344316975302808,-1.1984204374783005,1.5728400634556714,0.581151281714489,580391.7
376,-32124.0,-274152.0,121068.25,-153083.75,202.42598684210526,598.0865001015641,-0.8344155560876164,-1.1984436204530644,1.5739118423725371,0.5806709406594105,580109.4
377,-32015.5,-274016.5,121054.75,-152961.75,202.2654605263158,598.4944225524365,-0.8343994128449621,-1.1984668069101432,1.5749853225064119,0.5801905487481378,579828.56
378,-31907.0,-273881.0,121041.25,-152839.75,202.10493421052632,598.9029930061735,-0.8343832678019165,-1.1984899968504654,1.5760605079109828,0.5797101060430065,579828.56
379,-31798.5,-273745.5,121027.75,-152717.75,201.94440789473686,599.3122130080744,-0.8343671209580777,-1.198513190274961,1.5771374026528275,0.5792296126064959,579828.56
380,-31690.0,-273610.0,121014.25,-152595.75,201.78388157894736,599.722084108356,-0.8343509723130444,-1.1985363871845587,1.578216010811463,0.5787490685012293,579828.56
381,-31581.5,-273474.5,121000.75,-152473.75,201.6233552631579,600.1326078621714,-0.8343348218664143,-1.198559587580189,1.5792963364793986,0.5782684737899745,576958.06
382,-31473.0,-273339.0,120987.25,-152351.75,201.46282894736842,600.543785829631,-0.8343186696177854,-1.1985827914627822,1.580378383762187,0.5777878285356441,576958.06
383,-31364.5,-273203.5,120973.75,-152229.75,201.30230263157895,600.9556195758213,-0.8343025155667558,-1.1986059988332687,1.581462156778477,0.5773071328012961,576958.06
384,-31256.0,-273068.0,120960.25,-152107.75,201.14177631578949,601.3681106708249,-0.8342863597129231,-1.1986292096925795,1.5825476596600654,0.5768263866501332,576958.06
385,-31147.5,-272932.5,120946.75,-151985.75,200.98125,601.781260689741,-0.8342702020558846,-1.198652424041646,1.58363489655195,0.576345590145504,576623.3
386,-31039.0,-272797.0,120933.25,-151863.75,200.82072368421052,602.1950712127044,-0.834254042595238,-1.1986756418814002,1.5847238716123802,0.5758647433509039,576623.3
387,-30930.5,-272661.5,120919.75,-151741.75,200.66019736842105,602.609543824907,-0.8342378813305806,-1.198698863212774,1.585814589012913,0.5753838463299736,576623.3
388,-30822.0,-272526.0,120906.25,-151619.75,200.49967105263158,603.0246801166165,-0.8342217182615095,-1.1987220880366996,1.5869070529384646,0.5749028991465014,576623.3
389,-30713.5,-272390.5,120892.75,-151497.75,200.33914473684212,603.4404816831984,-0.8342055533876218,-1.19874531635411,1.5880012675873643,0.5744219018644218,576623.3
390,-30605.0,-272255.0,120879.25,-151375.75,200.17861842105262,603.856950125135,-0.8341893867085142,-1.1987685481659383,1.5890972371714078,0.5739408545478174,576623.3
391,-30496.5,-272119.5,120865.75,-151253.75,200.01809210526315,604.2740870480467,-0.8341732182237838,-1.1987917834731177,1.5901949659159123,0.573459757260918,570874.1
392,-30388.0,-271984.0,120852.25,-151131.75,199.85756578947368,604.6918940627124,-0.8341570479330267,-1.1988150222765828,1.5912944580597697,0.5729786100681014,570874.1
393,-30279.5,-271848.5,120838.75,-151009.75,199.6970394736842,605.1103727850906,-0.8341408758358397,-1.1988382645772675,1.5923957178555015,0.572497413033894,570874.1
394,-30171.0,-271713.0,120825.25,-150887.75,199.53651315789475,605.5295248363394,-0.8341247019318194,-1.1988615103761058,1.5934987495693143,0.5720161662229707,570874.1
395,-30062.5,-271577.5,120811.75,-150765.75,199.37598684210528,605.9493518428385,-0.8341085262205615,-1.1988847596740333,1.594603557481154,0.5715348697001553,570874.1
396,-29954.0,-271442.0,120798.25,-150643.75,199.21546052631578,606.3698554362095,-0.8340923487016625,-1.1989080124719849,1.5957101458847618,0.5710535235304209,570874.1
397,-29845.5,-271306.5,120784.75,-150521.75,199.0549342105263,606.7910372533369,-0.8340761693747183,-1.1989312687708964,1.5968185190877286,0.5705721277788908,570874.1
398,-29737.0,-271171.0,120771.25,-150399.75,198.89440789473684,607.2128989363902,-0.8340599882393243,-1.198954528571704,1.597928681411553,0.5700906825108373,570874.1
399,-29628.5,-271035.5,120757.75,-150277.75,198.73388157894738,607.6354421328442,-0.8340438052950767,-1.1989777918753435,1.5990406371916952,0.5696091877916841,570874.1
400,-29520.0,-270900.0,120744.25,-150155.75,198.5733552631579,608.0586684955016,-0.8340276205415706,-1.1990010586827522,1.6001543907776357,0.5691276436870046,570874.1
401,-29411.5,-270764.5,120730.75,-150033.75,198.4128289473684,608.4825796825133,-0.8340114339784017,-1.199024328994867,1.6012699465329299,0.5686460502625237,570874.1
402,-29303.0,-270629.0,120717.25,-149911.75,198.25230263157894,608.9071773574011,-0.8339952456051654,-1.1990476028126251,1.602387308835266,0.5681644075841177,565877.75
403,-29194.5,-270493.5,120703.75,-149789.75,198.09177631578947,609.3324631890787,-0.8339790554214563,-1.1990708801369645,1.6035064820765228,0.5676827157178143,565877.75
404,-29086.0,-270358.0,120690.25,-149667.75,197.93125,609.7584388518741,-0.8339628634268699,-1.1990941609688235,1.6046274706628265,0.5672009747297933,565877.75
405,-28977.5,-270222.5,120676.75,-149545.75,197.77072368421054,610.1851060255512,-0.8339466696210007,-1.1991174453091402,1.6057502790146085,0.5667191846863868,565877.75
406,-28869.0,-270087.0,120663.25,-149423.75,197.61019736842104,610.6124663953324,-0.8339304740034438,-1.1991407331588537,1.606874911566664,0.56623734565408,565877.75
407,-28760.5,-269951.5,120649.75,-149301.75,197.44967105263157,611.04052165192,-0.8339142765737935,-1.1991640245189032,1.6080013727682105,0.5657554576995103,565877.75
408,-28652.0,-269816.0,120636.25,-149179.75,197.2891447368421,611.4692734915191,-0.8338980773316443,-1.1991873193902285,1.609129667082945,0.5652735208894694,565416.56
409,-28543.5,-269680.5,120622.75,-149057.75,197.12861842105264,611.8987236158599,-0.8338818762765905,-1.1992106177737694,1.610259798989105,0.5647915352909019,565416.56
410,-28435.0,-269545.0,120609.25,-148935.75,196.96809210526317,612.3288737322201,-0.8338656734082265,-1.1992339196704658,1.6113917729795266,0.5643095009709072,565416.56
411,-28326.5,-269409.5,120595.75,-148813.75,196.80756578947367,612.7597255534478,-0.833849468726146,-1.1992572250812592,1.6125255935617047,0.563827417996738,565416.56
412,-28218.0,-269274.0,120582.25,-148691.75,196.6470394736842,613.1912807979833,-0.8338332622299431,-1.1992805340070898,1.6136612652578508,0.5633452864358035,561829.44
413,-28109.5,-269138.5,120568.75,-148569.75,196.48651315789473,613.6235411898834,-0.8338170539192117,-1.1993038464488994,1.6147987926049565,0.5628631063556663,561829.44
414,-28001.0,-269003.0,120555.25,-148447.75,196.32598684210527,614.0565084588435,-0.8338008437935451,-1.19932716240763,1.6159381801548514,0.5623808778240452,561829.44
415,-27892.5,-268867.5,120541.75,-148325.75,196.1654605263158,614.4901843402203,-0.8337846318525372,-1.199350481884223,1.617079432474264,0.5618986009088152,561829.44
416,-27784.0,-268732.0,120528.25,-148203.75,196.00493421052633,614.924570575056,-0.833768418095781,-1.1993738048796216,1.6182225541448843,0.5614162756780066,561692.6
417,-27675.5,-268596.5,120514.75,-148081.75,195.84440789473683,615.3596689101008,-0.8337522025228699,-1.1993971313947682,1.6193675497634232,0.5609339021998065,561692.6
418,-27567.0,-268461.0,120501.25,-147959.75,195.68388157894736,615.7954810978367,-0.8337359851333968,-1.1994204614306065,1.6205144239416756,0.5604514805425593,559734.44
419,-27458.5,-268325.5,120487.75,-147837.75,195.5233552631579,616.2320088965008,-0.8337197659269551,-1.1994437949880792,1.6216631813065812,0.5599690107747661,559734.44
420,-27350.0,-268190.0,120474.25,-147715.75,195.36282894736843,616.6692540701091,-0.8337035449031371,-1.1994671320681307,1.6228138265002872,0.5594864929650859,559515.44
421,-27241.5,-268054.5,120460.75,-147593.75,195.20230263157896,617.1072183884802,-0.8336873220615357,-1.1994904726717057,1.6239663641802111,0.5590039271823353,559515.44
422,-27133.0,-267919.0,120447.25,-147471.75,195.04177631578946,617.5459036272593,-0.8336710974017435,-1.1995138167997481,1.6251207990191034,0.5585213134954893,557897.2
423,-27024.5,-267783.5,120433.75,-147349.75,194.88125,617.9853115679421,-0.8336548709233528,-1.1995371644532036,1.6262771357051107,0.5580386519736814,557897.2
424,-26916.0,-267648.0,120420.25,-147227.75,194.72072368421053,618.4254439978985,-0.8336386426259559,-1.199560515633017,1.627435378941838,0.5575559426862049,557420.1
425,-26807.5,-267512.5,120406.75,-147105.75,194.56019736842106,618.8663027103978,-0.8336224125091451,-1.1995838703401338,1.6285955334484152,0.5570731857025113,557016.9
426,-26699.0,-267377.0,120393.25,-146983.75,194.3996710526316,619.3078895046322,-0.8336061805725121,-1.199607228575501,1.6297576039595583,0.5565903810922126,556501.56
427,-26590.5,-267241.5,120379.75,-146861.75,194.2391447368421,619.7502061857416,-0.8335899468156489,-1.1996305903400646,1.6309215952256357,0.5561075289250804,556387.94
